-18.2002, 0, 34.5848, -0.924228, 0, -0.381842, 0.310504, 0.436247, 
-18.1734, -4.57342, 34.5065, -0.887491, 0.23672, -0.395378, 0.292562, 0.447253, 
-12.5142, 0, 42.9657, -0.705965, 0, -0.708247, 0.276378, 0.372378, 
26.5116, -5.92061, 13.3065, 0.145286, -0.976765, 0.157553, 0.05421, 0.59266, 
28.719, -6.45163, 16.013, 0.309078, -0.938052, 0.156616, 0.041333, 0.573485, 
26.5116, -6.50902, 9.41192, 0.222915, -0.966062, 0.130513, 0.070993, 0.592343, 
23.5925, -5.81968, 13.1985, -0.364419, -0.917794, 0.157648, 0.062205, 0.609556, 
26.5116, -5.92061, 13.3065, 0.145286, -0.976765, 0.157553, 0.05421, 0.59266, 
23.5896, -6.52464, 9.30393, -0.159475, -0.973174, 0.165833, 0.080353, 0.603448, 
5.48671, -4.57342, 50.2598, 0.039037, 0.321293, -0.946175, 0.173102, 0.387547, 
15.1082, -4.57342, 48.2922, 0.391266, 0.25115, -0.885344, 0.126522, 0.390085, 
5.73045, 0, 50.5229, 0.002326, 0, -0.999997, 0.172151, 0.371002, 
5.73045, -12.5515, 36.2224, 0.001579, 0.958455, -0.285239, 0.171755, 0.462, 
10.0057, -12.5515, 35.3358, 0.108565, 0.958212, -0.264658, 0.150215, 0.465662, 
5.73045, -9.12866, 47.7238, -0.024796, 0.81699, -0.576119, 0.171863, 0.408025, 
5.71736, -15.699, 24.7211, -0, 1, -0, 0.173087, 0.520206, 
10.3292, -14.957, 29.333, 0.179526, 0.962619, -0.202818, 0.153698, 0.501896, 
5.71736, -14.957, 31.2432, -0.014683, 0.962507, -0.27086, 0.172245, 0.493633, 
22.5055, -6.77813, 12.0893, -0.232885, -0.961591, 0.145283, 0.071157, 0.61443, 
23.5925, -5.81968, 13.1985, -0.364419, -0.917794, 0.157648, 0.062205, 0.609556, 
22.5055, -7.36655, 8.19474, -0.389687, -0.909299, 0.146014, 0.091939, 0.611005, 
14.5934, -7.49485, 9.70102, 0.002533, -0.995004, 0.0998, 0.135345, 0.634159, 
22.5055, -6.77813, 12.0893, -0.232885, -0.961591, 0.145283, 0.093109, 0.640134, 
14.5934, -8.08327, 5.80645, -0.010883, -0.98872, 0.149382, 0.134892, 0.616287, 
5.73045, -7.53247, 10.0043, -0.015618, -0.999878, -0, 0.181085, 0.632571, 
14.5934, -7.49485, 9.70102, 0.002533, -0.995004, 0.0998, 0.135345, 0.634159, 
5.73045, -7.53247, 6.10973, 0.010264, -0.998703, 0.04987, 0.179379, 0.615958, 
23.5199, -4.57342, 42.7902, 0.698236, 0.318591, -0.641066, 0.081252, 0.403941, 
28.8939, -4.57342, 34.5065, 0.900954, 0.258832, -0.348265, 0.054482, 0.447786, 
23.9751, 0, 42.9657, 0.708267, -0, -0.705944, 0.069229, 0.369607, 
13.8632, -12.5515, 32.8537, 0.20257, 0.958456, -0.200819, 0.130987, 0.476711, 
16.2228, -12.5515, 29.1187, 0.264846, 0.957982, -0.110126, 0.119931, 0.495525, 
21.9959, -9.12866, 40.9864, 0.3952, 0.809865, -0.433515, 0.096019, 0.430142, 
5.71736, -15.699, 24.7211, -0, 1, -0, 0.173087, 0.520206, 
12.2395, -14.957, 24.7211, 0.270108, 0.96266, -0.018087, 0.146699, 0.520932, 
10.3292, -14.957, 29.333, 0.179526, 0.962619, -0.202818, 0.153698, 0.501896, 
-3.3473, -7.72591, 9.6319, 0.02525, -0.999681, -0, 0.22726, 0.625631, 
5.73045, -7.53247, 10.0043, -0.015618, -0.999878, -0, 0.181085, 0.632571, 
