-0.901016, 0.684048, -1.48197, 0.231864, -0.795815, 0.55939, 0.220628, 0.624457, 
0, 1.26443, -1.13058, 0.250642, -0.755559, 0.605235, 0.234871, 0.641072, 
-0.813227, 1.26443, -0.793725, 0.250678, -0.755585, 0.605187, 0.217363, 0.641614, 
-1.121, 0.896822, -1.77435, -0.883255, -0.333753, 0.329348, 0.213684, 0.620336, 
-0.813227, 1.26443, -0.793725, -0.899368, -0.233311, 0.369734, 0.217363, 0.641614, 
-0.900915, 1.68459, -0.88141, -0.932556, -0.123852, 0.339117, 0.209026, 0.643705, 
-0.423755, 0.900423, -2.07129, -0.281043, 0.696624, -0.660099, 0.189491, 0.629909, 
-0.900915, 1.68459, -0.88141, -0.489541, 0.730835, -0.475636, 0.19664, 0.658781, 
0, 1.68459, -1.25458, 0, 0.717586, -0.69647, 0.1772, 0.650368, 
-0.389994, 0.685209, -1.6921, 0.900591, -0.27205, -0.339005, 0.231293, 0.623696, 
0, 1.68459, -1.25458, 0.913712, -0.202265, -0.352447, 0.243163, 0.643121, 
0, 1.26443, -1.13058, 0.874312, -0.13739, -0.465514, 0.234871, 0.641072, 
0, 2.24442, 0.772019, 0, 0.846289, 0.532724, 0.177242, 0.69162, 
-0.900915, 1.68459, 0.920418, -0.463241, 0.742747, 0.483461, 0.19675, 0.697609, 
0, 1.68459, 1.29359, -0, 0.798996, 0.601337, 0.177255, 0.704987, 
-2.05522, 0.788652, -0.612931, -0.478238, -0.329833, 0.81394, 0.006841, 0.665191, 
-1.15008, 1.26443, 0.019502, -0.464831, -0.246199, 0.850481, 0.010519, 0.688478, 
-1.27409, 1.68459, 0.019502, -0.511625, -0.150999, 0.845836, 0.002375, 0.691212, 
-1.62389, 0.585793, 0.970984, 0.596472, -0.770473, -0.224929, 0.013762, 0.715506, 
-1.15008, 1.26443, 0.019502, 0.609977, -0.756516, -0.235823, 0.027864, 0.735948, 
-0.813227, 1.26443, 0.83273, 0.596839, -0.763325, -0.247221, 0.010586, 0.736197, 
-1.91968, 0.791136, 1.14153, 0.313493, -0.245628, 0.917273, 0.006706, 0.712144, 
-0.813227, 1.26443, 0.83273, 0.336804, -0.185023, 0.923217, 0.010586, 0.736197, 
-0.900915, 1.68459, 0.920418, 0.317642, -0.129737, 0.939293, 0.002375, 0.738717, 
-0.548898, 0.712729, 1.85553, 0.165113, -0.86717, -0.469845, 0.195151, 0.588425, 
-0.813227, 1.26443, 0.83273, 0.187723, -0.843392, -0.503438, 0.206823, 0.608412, 
0, 1.26443, 1.16958, 0.209421, -0.836975, -0.505584, 0.189134, 0.607367, 
-0.542386, 2.24222, 0.551613, -0.390937, 0.870762, 0.29823, 0.186901, 0.687965, 
-1.27409, 1.68459, 0.019502, -0.686835, 0.726729, 0.01112, 0.20471, 0.678218, 
-0.900915, 1.68459, 0.920418, -0.463241, 0.742747, 0.483461, 0.19675, 0.697609, 
-1.78084, 0.594492, -0.556735, 0.593719, -0.766229, 0.245745, 0.01316, 0.667361, 
-0.813227, 1.26443, -0.793725, 0.591734, -0.768019, 0.244943, 0.027586, 0.685923, 
-1.15008, 1.26443, 0.019502, 0.591737, -0.767965, 0.245108, 0.010519, 0.688478, 
-2.25425, 0.805121, 0.489617, -0.662736, 0.672532, 0.329366, 0.229071, 0.691085, 
-0.900915, 1.68459, 0.920418, -0.463241, 0.742747, 0.483461, 0.19675, 0.697609, 
-1.27409, 1.68459, 0.019502, -0.686835, 0.726729, 0.01112, 0.20471, 0.678218, 
-1.83155, 0.576321, 0.426055, -0.341766, -0.247343, -0.906652, 0.025077, 0.715679, 
-1.27409, 1.68459, 0.019502, -0.337845, -0.169673, -0.925782, 0.036186, 0.738598, 
-1.15008, 1.26443, 0.019502, -0.414479, -0.122328, -0.9018, 0.027864, 0.735948, 
-0.686761, 0.983196, 2.12663, 0.773579, -0.215027, 0.596103, 0.189631, 0.583271, 
