-14.3804, 6.26417, 25.3644, -1, -0, -0, 0.810076, 0.103909, 
-14.3804, 6.26417, 22.7252, -1, 0, -0, 0.819408, 0.104246, 
-14.3804, 6.07969, 25.3644, -1, 0, -0, 0.810313, 0.104129, 
-17.7772, 6.26417, 25.3644, 0, 0, 1, 0.80856, 0.115877, 
-14.3804, 6.26417, 25.3644, 0, 0, 1, 0.810076, 0.103909, 
-17.7772, 6.07969, 25.3644, 0, 0, 1, 0.808965, 0.115666, 
-17.7772, 6.26417, 22.7252, 1, 0, -0, 0.817887, 0.116819, 
-17.7772, 6.26417, 25.3644, 1, 0, -0, 0.80856, 0.115877, 
-17.7772, 6.07969, 22.7252, 1, 0, -0, 0.818026, 0.116369, 
-17.7772, 6.26417, 18.8717, 1, 0, -0, 0.831476, 0.117793, 
-17.7772, 6.26417, 22.7252, 1, 0, -0, 0.817887, 0.116819, 
-17.7772, 6.07969, 18.8717, 1, 0, -0, 0.831253, 0.117571, 
-14.3804, 6.26417, 18.8717, 0, 0, -1, 0.832995, 0.105861, 
-17.7772, 6.26417, 18.8717, 0, 0, -1, 0.831476, 0.117793, 
-14.3804, 6.07969, 18.8717, 0, 0, -1, 0.832517, 0.10593, 
-17.9456, 6.26417, 22.7553, -1, 0, -0, 0.817589, 0.117083, 
-17.9456, 6.26417, 18.5197, -1, 0, -0, 0.832385, 0.118269, 
-17.9456, 6.07969, 22.7553, -1, 0, -0, 0.817715, 0.117552, 
-17.9456, 6.26417, 25.6562, -1, -0, -0, 0.807318, 0.116221, 
-17.9456, 6.26417, 22.7553, -1, 0, -0, 0.817589, 0.117083, 
-17.9456, 6.07969, 25.6562, -1, 0, -0, 0.806386, 0.116349, 
-14.212, 6.26417, 25.6562, 0, 0, -1, 0.809131, 0.103629, 
-17.9456, 6.26417, 25.6562, 0, 0, -1, 0.807318, 0.116221, 
-14.212, 6.07969, 25.6562, 0, 0, -1, 0.80852, 0.103445, 
-14.212, 6.26417, 22.7553, 1, 0, -0, 0.819334, 0.10386, 
-14.212, 6.26417, 25.6562, 1, 0, -0, 0.809131, 0.103629, 
-14.212, 6.07969, 22.7553, 1, 0, -0, 0.819677, 0.103372, 
-14.212, 6.26417, 18.5197, 1, 0, -0, 0.833948, 0.105414, 
-14.212, 6.26417, 22.7553, 1, 0, -0, 0.819334, 0.10386, 
-14.212, 6.07969, 18.5197, 1, 0, -0, 0.83439, 0.105252, 
-17.9456, 6.26417, 18.5197, 0, 0, 1, 0.832385, 0.118269, 
-14.212, 6.26417, 18.5197, 0, 0, 1, 0.833948, 0.105414, 
-17.9456, 6.07969, 18.5197, 0, 0, 1, 0.832685, 0.118529, 
-14.3804, 6.26417, 22.7252, -1, 0, -0, 0.819408, 0.104246, 
-14.3804, 6.26417, 18.8717, -1, 0, -0, 0.832995, 0.105861, 
-14.3804, 6.07969, 22.7252, -1, 0, -0, 0.81935, 0.104829, 
-17.7772, 6.26417, 22.7252, 0, -1, -0, 0.817887, 0.116819, 
-17.7772, 6.26417, 18.8717, 0, -1, -0, 0.831476, 0.117793, 
-17.9456, 6.26417, 22.7553, 0, -1, -0, 0.817589, 0.117083, 
-17.7772, 6.26417, 25.3644, 0, -1, -0, 0.80856, 0.115877, 
-17.7772, 6.26417, 22.7252, 0, -1, -0, 0.817887, 0.116819, 
-17.9456, 6.26417, 25.6562, 0, -1, -0, 0.807318, 0.116221, 
-14.3804, 6.26417, 25.3644, 0, -1, -0, 0.810076, 0.103909, 
-17.7772, 6.26417, 25.3644, 0, -1, -0, 0.80856, 0.115877, 
-14.212, 6.26417, 25.6562, 0, -1, -0, 0.809131, 0.103629, 
-14.3804, 6.26417, 22.7252, 0, -1, -0, 0.819408, 0.104246, 
-14.3804, 6.26417, 25.3644, 0, -1, -0, 0.810076, 0.103909, 
-14.212, 6.26417, 22.7553, 0, -1, -0, 0.819334, 0.10386, 
-14.3804, 6.26417, 18.8717, 0, -1, -0, 0.832995, 0.105861, 
-14.3804, 6.26417, 22.7252, 0, -1, -0, 0.819408, 0.104246, 
-14.212, 6.26417, 18.5197, 0, -1, -0, 0.833948, 0.105414, 
-17.7772, 6.26417, 18.8717, 0, -1, -0, 0.831476, 0.117793, 
-14.3804, 6.26417, 18.8717, 0, -1, -0, 0.832995, 0.105861, 
-17.9456, 6.26417, 18.5197, 0, -1, -0, 0.832385, 0.118269, 
-14.212, -6.07969, 27.0548, 0, 1, -0, 0.724454, 0.101286, 
-17.9456, -6.07969, 27.0548, 0, 1, -0, 0.724225, 0.114819, 
-14.212, -6.07969, 25.6562, 0, 1, -0, 0.717681, 0.101616, 
-14.212, -6.07969, 28.1164, 0, 0.230961, -0.972963, 0.738688, 0.101687, 
-17.9456, -6.07969, 28.1164, 0, 0.230961, -0.972963, 0.738322, 0.114733, 
-13.9712, -6.79179, 28.0079, 0, 0.150696, -0.98858, 0.734499, 0.100769, 
-14.212, -6.07969, 25.6562, 0, 1, -0, 0.717681, 0.101616, 
-17.9456, -6.07969, 25.6562, 0, 1, -0, 0.717512, 0.114363, 
-14.212, -6.07969, 22.7553, 0, 1, -0, 0.706255, 0.101264, 
-17.9456, -6.07969, 22.7553, 0, 1, -0, 0.706091, 0.114571, 
-20.4894, -6.07969, 22.7553, 0, 1, -0, 0.706264, 0.124608, 
-17.9456, -6.07969, 18.5197, 0, 1, -0, 0.691383, 0.11459, 
-17.9456, 0, 30.0965, 0, -0, -1, 0.762295, 0.114878, 
-20.4894, 0, 30.0965, 0, 0, -1, 0.762034, 0.123327, 
-17.9456, -6.07969, 28.1164, 0, 0.230961, -0.972963, 0.738322, 0.114733, 
-18.1421, -6.79179, 28.0079, 0, 1, -0, 0.734115, 0.115431, 
-20.9839, -6.79179, 28.0079, 0, 1, -0, 0.734807, 0.125481, 
-18.1421, -6.79179, 26.9462, 0, 1, -0, 0.728604, 0.115464, 
-18.1421, -6.79179, 26.9462, 0, -0.150682, 0.988582, 0.728604, 0.115464, 
-20.9839, -6.79179, 26.9462, 0, -0.150682, 0.988582, 0.729267, 0.125593, 
-17.9456, -6.07969, 27.0548, 0, -0.150682, 0.988582, 0.724225, 0.114819, 
-17.9456, -6.07969, 28.1164, 0, 0.230961, -0.972963, 0.738322, 0.114733, 
-20.4894, -6.07969, 28.1164, 0, 0.21498, -0.976618, 0.738557, 0.12365, 
-18.1421, -6.79179, 28.0079, 0, 0.150696, -0.98858, 0.734115, 0.115431, 
-13.9712, -6.79179, 26.9462, 0, -0.150682, 0.988582, 0.728929, 0.1006, 
-18.1421, -6.79179, 26.9462, 0, -0.150682, 0.988582, 0.728604, 0.115464, 
-14.212, -6.07969, 27.0548, 0, -0.150682, 0.988582, 0.724454, 0.101286, 
-13.9712, -6.79179, 28.0079, 0, 1, -0, 0.734499, 0.100769, 
-18.1421, -6.79179, 28.0079, 0, 1, -0, 0.734115, 0.115431, 
-13.9712, -6.79179, 26.9462, 0, 1, -0, 0.728929, 0.1006, 
-14.212, 0, 30.0965, 0, -0, -1, 0.762684, 0.102266, 
-17.9456, 0, 30.0965, 0, -0, -1, 0.762295, 0.114878, 
-14.212, -6.07969, 28.1164, 0, 0.230961, -0.972963, 0.738688, 0.101687, 
-17.9456, -6.07969, 27.0548, 0, 1, -0, 0.724225, 0.114819, 
-20.4894, -6.07969, 27.0548, 0, 1, -0, 0.724536, 0.124143, 
-17.9456, -6.07969, 25.6562, 0, 1, -0, 0.717512, 0.114363, 
-14.212, -6.07969, 22.7553, 0, 1, -0, 0.706255, 0.101264, 
-17.9456, -6.07969, 22.7553, 0, 1, -0, 0.706091, 0.114571, 
-14.212, -6.07969, 18.5197, 0, 1, -0, 0.691538, 0.100992, 
-11.8633, -5.21565, 25.4376, 0, 1, 0, 0.71577, 0.093272, 
-14.0206, -5.21565, 25.4376, 0, 1, -0, 0.715448, 0.099068, 
-11.8633, -5.21565, 22.9738, 0, 1, -0, 0.708892, 0.093414, 
-11.672, -6.07969, 27.0548, 0, 1, -0, 0.725052, 0.091932, 
-14.212, -6.07969, 27.0548, 0, 1, -0, 0.724454, 0.101286, 
