-11.9255, -17.7196, 27.9256, -0.275494, -0.645077, 0.712726, 0.817449, 0.145707, 
-11.9255, -17.0809, 28.964, -0.331178, -0.862687, 0.38222, 0.827367, 0.140918, 
-10.2786, -17.5625, 27.7685, -0.002145, -0.730704, 0.682691, 0.823697, 0.162564, 
-11.9255, -16.7982, 30.1498, -0.275493, -0.960112, 0.047835, 0.682092, 0.134347, 
-11.9255, -17.0809, 31.3357, -0.331178, -0.880282, -0.339742, 0.692391, 0.140911, 
-10.2786, -16.5761, 30.1498, -0.002145, -0.999421, -0.03395, 0.67166, 0.15555, 
-11.9255, -17.7196, 32.3741, -0.275494, -0.712726, -0.645077, 0.702307, 0.1457, 
-11.9255, -18.7579, 33.0127, -0.331178, -0.382219, -0.862688, 0.712269, 0.148932, 
-10.2786, -17.5625, 32.5312, -0.002145, -0.682691, -0.730704, 0.696059, 0.162562, 
-11.9255, -19.9438, 33.2954, -0.275493, -0.047835, -0.960112, 0.721976, 0.151569, 
-11.9255, -21.1297, 33.0127, -0.331178, 0.339741, -0.880283, 0.731641, 0.153217, 
-10.2786, -19.9438, 33.5175, -0.002146, 0.03395, -0.999421, 0.718138, 0.16752, 
-11.9255, -19.9438, 27.0042, -0.275494, 0.047836, 0.960112, 0.797778, 0.151576, 
-11.9255, -18.7579, 27.2869, -0.331178, -0.339742, 0.880282, 0.807487, 0.148939, 
-10.2786, -19.9438, 26.7821, -0.002145, -0.03395, 0.999421, 0.801614, 0.167524, 
-11.9255, -22.1681, 27.9256, -0.275493, 0.712727, 0.645077, 0.778644, 0.154601, 
-11.9255, -21.1297, 27.2869, -0.331178, 0.38222, 0.862687, 0.78811, 0.153223, 
-10.2786, -22.3252, 27.7685, -0.002145, 0.682692, 0.730704, 0.780517, 0.170536, 
-11.9255, -23.0894, 30.1498, -0.275493, 0.960112, -0.047835, 0.759874, 0.155541, 
-11.9255, -22.8067, 28.964, -0.331177, 0.880283, 0.339741, 0.769223, 0.155157, 
-10.2786, -23.3115, 30.1498, -0.002145, 0.999421, 0.03395, 0.759873, 0.17153, 
-11.9255, -22.1681, 32.3741, -0.275494, 0.645077, -0.712727, 0.741108, 0.154595, 
-11.9255, -22.8067, 31.3357, -0.331178, 0.862687, -0.38222, 0.750527, 0.155153, 
-10.2786, -22.3252, 32.5312, -0.002145, 0.730704, -0.682691, 0.739228, 0.17053, 
-11.9255, -18.7579, 27.2869, -0.331178, -0.339742, 0.880282, 0.807487, 0.148939, 
-11.9255, -17.7196, 27.9256, -0.275494, -0.645077, 0.712726, 0.817449, 0.145707, 
-10.2786, -18.6742, 27.0847, -0.041228, -0.411651, 0.910409, 0.812487, 0.165255, 
-11.9255, -17.0809, 28.964, -0.331178, -0.862687, 0.38222, 0.827367, 0.140918, 
-11.9255, -16.7982, 30.1498, -0.275493, -0.960112, 0.047835, 0.837667, 0.134355, 
-10.2786, -16.8787, 28.8802, -0.041228, -0.934837, 0.352675, 0.835389, 0.159318, 
-11.9255, -17.0809, 31.3357, -0.331178, -0.880282, -0.339742, 0.692391, 0.140911, 
-11.9255, -17.7196, 32.3741, -0.275494, -0.712726, -0.645077, 0.702307, 0.1457, 
-10.2786, -16.8787, 31.4194, -0.041228, -0.910409, -0.41165, 0.684367, 0.159317, 
-11.9255, -18.7579, 33.0127, -0.331178, -0.382219, -0.862688, 0.712269, 0.148932, 
-11.9255, -19.9438, 33.2954, -0.275493, -0.047835, -0.960112, 0.721976, 0.151569, 
-10.2786, -18.6742, 33.2149, -0.041228, -0.352674, -0.934837, 0.707265, 0.165254, 
-11.9255, -21.1297, 33.0127, -0.331178, 0.339741, -0.880283, 0.731641, 0.153217, 
-11.9255, -22.1681, 32.3741, -0.275494, 0.645077, -0.712727, 0.741108, 0.154595, 
-10.2786, -21.2134, 33.2149, -0.041228, 0.411649, -0.910409, 0.728749, 0.169293, 
-11.9255, -22.8067, 31.3357, -0.331178, 0.862687, -0.38222, 0.750527, 0.155153, 
